time,origin_node,sfc,sf,schedule_node,schedule_prob
0,pop3,sfc_1,a,pop6,0.09
0,pop3,sfc_1,a,pop7,0.09
0,pop3,sfc_1,a,pop8,0.09
0,pop3,sfc_1,a,pop9,0.09
0,pop3,sfc_1,a,pop10,0.09
0,pop3,sfc_1,b,pop0,0.10000000000000023
0,pop3,sfc_1,b,pop1,0.09
0,pop3,sfc_1,b,pop2,0.09
0,pop3,sfc_1,b,pop3,0.09
0,pop3,sfc_1,b,pop4,0.09
0,pop3,sfc_1,b,pop5,0.09
0,pop3,sfc_1,b,pop6,0.09
0,pop3,sfc_1,b,pop7,0.09
0,pop3,sfc_1,b,pop8,0.09
0,pop3,sfc_1,b,pop9,0.09
0,pop3,sfc_1,b,pop10,0.09
0,pop3,sfc_1,c,pop0,0.10000000000000023
0,pop3,sfc_1,c,pop1,0.09
0,pop3,sfc_1,c,pop2,0.09
0,pop3,sfc_1,c,pop3,0.09
0,pop3,sfc_1,c,pop4,0.09
0,pop3,sfc_1,c,pop5,0.09
0,pop3,sfc_1,c,pop6,0.09
0,pop3,sfc_1,c,pop7,0.09
0,pop3,sfc_1,c,pop8,0.09
0,pop3,sfc_1,c,pop9,0.09
0,pop3,sfc_1,c,pop10,0.09
0,pop4,sfc_1,a,pop0,0.10000000000000023
0,pop4,sfc_1,a,pop1,0.09
0,pop4,sfc_1,a,pop2,0.09
0,pop4,sfc_1,a,pop3,0.09
0,pop4,sfc_1,a,pop4,0.09
0,pop4,sfc_1,a,pop5,0.09
0,pop4,sfc_1,a,pop6,0.09
0,pop4,sfc_1,a,pop7,0.09
0,pop4,sfc_1,a,pop8,0.09
0,pop4,sfc_1,a,pop9,0.09
0,pop4,sfc_1,a,pop10,0.09
0,pop4,sfc_1,b,pop0,0.10000000000000023
0,pop4,sfc_1,b,pop1,0.09
0,pop4,sfc_1,b,pop2,0.09
0,pop4,sfc_1,b,pop3,0.09
0,pop4,sfc_1,b,pop4,0.09
0,pop4,sfc_1,b,pop5,0.09
0,pop4,sfc_1,b,pop6,0.09
0,pop4,sfc_1,b,pop7,0.09
0,pop4,sfc_1,b,pop8,0.09
0,pop4,sfc_1,b,pop9,0.09
0,pop4,sfc_1,b,pop10,0.09
0,pop4,sfc_1,c,pop0,0.10000000000000023
0,pop4,sfc_1,c,pop1,0.09
0,pop4,sfc_1,c,pop2,0.09
0,pop4,sfc_1,c,pop3,0.09
0,pop4,sfc_1,c,pop4,0.09
0,pop4,sfc_1,c,pop5,0.09
0,pop4,sfc_1,c,pop6,0.09
0,pop4,sfc_1,c,pop7,0.09
0,pop4,sfc_1,c,pop8,0.09
0,pop4,sfc_1,c,pop9,0.09
0,pop4,sfc_1,c,pop10,0.09
0,pop5,sfc_1,a,pop0,0.10000000000000023
0,pop5,sfc_1,a,pop1,0.09
0,pop5,sfc_1,a,pop2,0.09
0,pop5,sfc_1,a,pop3,0.09
0,pop5,sfc_1,a,pop4,0.09
0,pop5,sfc_1,a,pop5,0.09
0,pop5,sfc_1,a,pop6,0.09
0,pop5,sfc_1,a,pop7,0.09
0,pop5,sfc_1,a,pop8,0.09
0,pop5,sfc_1,a,pop9,0.09
0,pop5,sfc_1,a,pop10,0.09
0,pop5,sfc_1,b,pop0,0.10000000000000023
0,pop5,sfc_1,b,pop1,0.09
0,pop5,sfc_1,b,pop2,0.09
0,pop5,sfc_1,b,pop3,0.09
0,pop5,sfc_1,b,pop4,0.09
0,pop5,sfc_1,b,pop5,0.09
0,pop5,sfc_1,b,pop6,0.09
0,pop5,sfc_1,b,pop7,0.09
0,pop5,sfc_1,b,pop8,0.09
0,pop5,sfc_1,b,pop9,0.09
0,pop5,sfc_1,b,pop10,0.09
0,pop5,sfc_1,c,pop0,0.10000000000000023
0,pop5,sfc_1,c,pop1,0.09
0,pop5,sfc_1,c,pop2,0.09
0,pop5,sfc_1,c,pop3,0.09
0,pop5,sfc_1,c,pop4,0.09
0,pop5,sfc_1,c,pop5,0.09
0,pop5,sfc_1,c,pop6,0.09
0,pop5,sfc_1,c,pop7,0.09
0,pop5,sfc_1,c,pop8,0.09
0,pop5,sfc_1,c,pop9,0.09
0,pop5,sfc_1,c,pop10,0.09
0,pop6,sfc_1,a,pop0,0.10000000000000023
0,pop6,sfc_1,a,pop1,0.09
0,pop6,sfc_1,a,pop2,0.09
0,pop6,sfc_1,a,pop3,0.09
0,pop6,sfc_1,a,pop4,0.09
0,pop6,sfc_1,a,pop5,0.09
0,pop6,sfc_1,a,pop6,0.09
0,pop6,sfc_1,a,pop7,0.09
0,pop6,sfc_1,a,pop8,0.09
0,pop6,sfc_1,a,pop9,0.09
0,pop6,sfc_1,a,pop10,0.09
0,pop6,sfc_1,b,pop0,0.10000000000000023
0,pop6,sfc_1,b,pop1,0.09
0,pop6,sfc_1,b,pop2,0.09
0,pop6,sfc_1,b,pop3,0.09
0,pop6,sfc_1,b,pop4,0.09
0,pop6,sfc_1,b,pop5,0.09
0,pop6,sfc_1,b,pop6,0.09
0,pop6,sfc_1,b,pop7,0.09
0,pop6,sfc_1,b,pop8,0.09
0,pop6,sfc_1,b,pop9,0.09
0,pop6,sfc_1,b,pop10,0.09
0,pop6,sfc_1,c,pop0,0.10000000000000023
0,pop6,sfc_1,c,pop1,0.09
0,pop6,sfc_1,c,pop2,0.09
0,pop6,sfc_1,c,pop3,0.09
0,pop6,sfc_1,c,pop4,0.09
0,pop6,sfc_1,c,pop5,0.09
0,pop6,sfc_1,c,pop6,0.09
0,pop6,sfc_1,c,pop7,0.09
0,pop6,sfc_1,c,pop8,0.09
0,pop6,sfc_1,c,pop9,0.09
0,pop6,sfc_1,c,pop10,0.09
0,pop7,sfc_1,a,pop0,0.10000000000000023
0,pop7,sfc_1,a,pop1,0.09
0,pop7,sfc_1,a,pop2,0.09
0,pop7,sfc_1,a,pop3,0.09
0,pop7,sfc_1,a,pop4,0.09
0,pop7,sfc_1,a,pop5,0.09
0,pop7,sfc_1,a,pop6,0.09
0,pop7,sfc_1,a,pop7,0.09
0,pop7,sfc_1,a,pop8,0.09
0,pop7,sfc_1,a,pop9,0.09
0,pop7,sfc_1,a,pop10,0.09
0,pop7,sfc_1,b,pop0,0.10000000000000023
0,pop7,sfc_1,b,pop1,0.09
0,pop7,sfc_1,b,pop2,0.09
0,pop7,sfc_1,b,pop3,0.09
0,pop7,sfc_1,b,pop4,0.09
0,pop7,sfc_1,b,pop5,0.09
0,pop7,sfc_1,b,pop6,0.09
0,pop7,sfc_1,b,pop7,0.09
0,pop7,sfc_1,b,pop8,0.09
0,pop7,sfc_1,b,pop9,0.09
0,pop7,sfc_1,b,pop10,0.09
0,pop7,sfc_1,c,pop0,0.10000000000000023
0,pop7,sfc_1,c,pop1,0.09
0,pop7,sfc_1,c,pop2,0.09
0,pop7,sfc_1,c,pop3,0.09
0,pop7,sfc_1,c,pop4,0.09
0,pop7,sfc_1,c,pop5,0.09
0,pop7,sfc_1,c,pop6,0.09
0,pop7,sfc_1,c,pop7,0.09
0,pop7,sfc_1,c,pop8,0.09
0,pop7,sfc_1,c,pop9,0.09
0,pop7,sfc_1,c,pop10,0.09
0,pop8,sfc_1,a,pop0,0.10000000000000023
0,pop8,sfc_1,a,pop1,0.09
0,pop8,sfc_1,a,pop2,0.09
0,pop8,sfc_1,a,pop3,0.09
0,pop8,sfc_1,a,pop4,0.09
0,pop8,sfc_1,a,pop5,0.09
0,pop8,sfc_1,a,pop6,0.09
0,pop8,sfc_1,a,pop7,0.09
0,pop8,sfc_1,a,pop8,0.09
0,pop8,sfc_1,a,pop9,0.09
0,pop8,sfc_1,a,pop10,0.09
0,pop8,sfc_1,b,pop0,0.10000000000000023
0,pop8,sfc_1,b,pop1,0.09
0,pop8,sfc_1,b,pop2,0.09
0,pop8,sfc_1,b,pop3,0.09
0,pop8,sfc_1,b,pop4,0.09
0,pop8,sfc_1,b,pop5,0.09
0,pop8,sfc_1,b,pop6,0.09
0,pop8,sfc_1,b,pop7,0.09
0,pop8,sfc_1,b,pop8,0.09
0,pop8,sfc_1,b,pop9,0.09
0,pop8,sfc_1,b,pop10,0.09
0,pop8,sfc_1,c,pop0,0.10000000000000023
0,pop8,sfc_1,c,pop1,0.09
0,pop8,sfc_1,c,pop2,0.09
0,pop8,sfc_1,c,pop3,0.09
0,pop8,sfc_1,c,pop4,0.09
0,pop8,sfc_1,c,pop5,0.09
0,pop8,sfc_1,c,pop6,0.09
0,pop8,sfc_1,c,pop7,0.09
0,pop8,sfc_1,c,pop8,0.09
0,pop8,sfc_1,c,pop9,0.09
0,pop8,sfc_1,c,pop10,0.09
0,pop9,sfc_1,a,pop0,0.10000000000000023
0,pop9,sfc_1,a,pop1,0.09
0,pop9,sfc_1,a,pop2,0.09
0,pop9,sfc_1,a,pop3,0.09
0,pop9,sfc_1,a,pop4,0.09
0,pop9,sfc_1,a,pop5,0.09
0,pop9,sfc_1,a,pop6,0.09
0,pop9,sfc_1,a,pop7,0.09
0,pop9,sfc_1,a,pop8,0.09
0,pop9,sfc_1,a,pop9,0.09
0,pop9,sfc_1,a,pop10,0.09
0,pop9,sfc_1,b,pop0,0.10000000000000023
0,pop9,sfc_1,b,pop1,0.09
0,pop9,sfc_1,b,pop2,0.09
0,pop9,sfc_1,b,pop3,0.09
0,pop9,sfc_1,b,pop4,0.09
0,pop9,sfc_1,b,pop5,0.09
0,pop9,sfc_1,b,pop6,0.09
0,pop9,sfc_1,b,pop7,0.09
0,pop9,sfc_1,b,pop8,0.09
0,pop9,sfc_1,b,pop9,0.09
0,pop9,sfc_1,b,pop10,0.09
0,pop9,sfc_1,c,pop0,0.10000000000000023
0,pop9,sfc_1,c,pop1,0.09
0,pop9,sfc_1,c,pop2,0.09
0,pop9,sfc_1,c,pop3,0.09
0,pop9,sfc_1,c,pop4,0.09
0,pop9,sfc_1,c,pop5,0.09
0,pop9,sfc_1,c,pop6,0.09
0,pop9,sfc_1,c,pop7,0.09
0,pop9,sfc_1,c,pop8,0.09
0,pop9,sfc_1,c,pop9,0.09
0,pop9,sfc_1,c,pop10,0.09
0,pop10,sfc_1,a,pop0,0.10000000000000023
0,pop10,sfc_1,a,pop1,0.09
0,pop10,sfc_1,a,pop2,0.09
0,pop10,sfc_1,a,pop3,0.09
0,pop10,sfc_1,a,pop4,0.09
0,pop10,sfc_1,a,pop5,0.09
0,pop10,sfc_1,a,pop6,0.09
0,pop10,sfc_1,a,pop7,0.09
0,pop10,sfc_1,a,pop8,0.09
0,pop10,sfc_1,a,pop9,0.09
0,pop10,sfc_1,a,pop10,0.09
0,pop10,sfc_1,b,pop0,0.10000000000000023
0,pop10,sfc_1,b,pop1,0.09
0,pop10,sfc_1,b,pop2,0.09
0,pop10,sfc_1,b,pop3,0.09
0,pop10,sfc_1,b,pop4,0.09
0,pop10,sfc_1,b,pop5,0.09
0,pop10,sfc_1,b,pop6,0.09
0,pop10,sfc_1,b,pop7,0.09
0,pop10,sfc_1,b,pop8,0.09
0,pop10,sfc_1,b,pop9,0.09
0,pop10,sfc_1,b,pop10,0.09
0,pop10,sfc_1,c,pop0,0.10000000000000023
0,pop10,sfc_1,c,pop1,0.09
0,pop10,sfc_1,c,pop2,0.09
0,pop10,sfc_1,c,pop3,0.09
0,pop10,sfc_1,c,pop4,0.09
0,pop10,sfc_1,c,pop5,0.09
0,pop10,sfc_1,c,pop6,0.09
0,pop10,sfc_1,c,pop7,0.09
0,pop10,sfc_1,c,pop8,0.09
0,pop10,sfc_1,c,pop9,0.09
0,pop10,sfc_1,c,pop10,0.09
6.0,pop0,sfc_1,a,pop0,1
6.0,pop0,sfc_1,a,pop1,0
6.0,pop0,sfc_1,a,pop2,0
6.0,pop0,sfc_1,a,pop3,0
6.0,pop0,sfc_1,a,pop4,0
6.0,pop0,sfc_1,a,pop5,0
6.0,pop0,sfc_1,a,pop6,0
6.0,pop0,sfc_1,a,pop7,0
6.0,pop0,sfc_1,a,pop8,0
6.0,pop0,sfc_1,a,pop9,0
6.0,pop0,sfc_1,a,pop10,0
6.0,pop0,sfc_1,b,pop0,0
6.0,pop0,sfc_1,b,pop1,1
6.0,pop0,sfc_1,b,pop2,0
6.0,pop0,sfc_1,b,pop3,0
6.0,pop0,sfc_1,b,pop4,0
6.0,pop0,sfc_1,b,pop5,0
6.0,pop0,sfc_1,b,pop6,0
6.0,pop0,sfc_1,b,pop7,0
6.0,pop0,sfc_1,b,pop8,0
6.0,pop0,sfc_1,b,pop9,0
6.0,pop0,sfc_1,b,pop10,0
6.0,pop0,sfc_1,c,pop0,0.10000000000000023
6.0,pop0,sfc_1,c,pop1,0.09
6.0,pop0,sfc_1,c,pop2,0.09
6.0,pop0,sfc_1,c,pop3,0.09
6.0,pop0,sfc_1,c,pop4,0.09
6.0,pop0,sfc_1,c,pop5,0.09
6.0,pop0,sfc_1,c,pop6,0.09
6.0,pop0,sfc_1,c,pop7,0.09
6.0,pop0,sfc_1,c,pop8,0.09
6.0,pop0,sfc_1,c,pop9,0.09
6.0,pop0,sfc_1,c,pop10,0.09
6.0,pop1,sfc_1,a,pop0,0.10000000000000023
6.0,pop1,sfc_1,a,pop1,0.09
6.0,pop1,sfc_1,a,pop2,0.09
6.0,pop1,sfc_1,a,pop3,0.09
6.0,pop1,sfc_1,a,pop4,0.09
6.0,pop1,sfc_1,a,pop5,0.09
6.0,pop1,sfc_1,a,pop6,0.09
6.0,pop1,sfc_1,a,pop7,0.09
6.0,pop1,sfc_1,a,pop8,0.09
6.0,pop1,sfc_1,a,pop9,0.09
6.0,pop1,sfc_1,a,pop10,0.09
6.0,pop1,sfc_1,b,pop0,0.10000000000000023
6.0,pop1,sfc_1,b,pop1,0.09
6.0,pop1,sfc_1,b,pop2,0.09
6.0,pop1,sfc_1,b,pop3,0.09
6.0,pop1,sfc_1,b,pop4,0.09
6.0,pop1,sfc_1,b,pop5,0.09
6.0,pop1,sfc_1,b,pop6,0.09
6.0,pop1,sfc_1,b,pop7,0.09
6.0,pop1,sfc_1,b,pop8,0.09
6.0,pop1,sfc_1,b,pop9,0.09
6.0,pop1,sfc_1,b,pop10,0.09
6.0,pop1,sfc_1,c,pop0,0
6.0,pop1,sfc_1,c,pop1,0
6.0,pop1,sfc_1,c,pop2,0
6.0,pop1,sfc_1,c,pop3,0
6.0,pop1,sfc_1,c,pop4,0
6.0,pop1,sfc_1,c,pop5,0
6.0,pop1,sfc_1,c,pop6,0
6.0,pop1,sfc_1,c,pop7,0
6.0,pop1,sfc_1,c,pop8,0
6.0,pop1,sfc_1,c,pop9,0
6.0,pop1,sfc_1,c,pop10,1
6.0,pop2,sfc_1,a,pop0,0.10000000000000023
6.0,pop2,sfc_1,a,pop1,0.09
6.0,pop2,sfc_1,a,pop2,0.09
6.0,pop2,sfc_1,a,pop3,0.09
6.0,pop2,sfc_1,a,pop4,0.09
6.0,pop2,sfc_1,a,pop5,0.09
6.0,pop2,sfc_1,a,pop6,0.09
6.0,pop2,sfc_1,a,pop7,0.09
6.0,pop2,sfc_1,a,pop8,0.09
6.0,pop2,sfc_1,a,pop9,0.09
6.0,pop2,sfc_1,a,pop10,0.09
6.0,pop2,sfc_1,b,pop0,0.10000000000000023
6.0,pop2,sfc_1,b,pop1,0.09
6.0,pop2,sfc_1,b,pop2,0.09
6.0,pop2,sfc_1,b,pop3,0.09
6.0,pop2,sfc_1,b,pop4,0.09
6.0,pop2,sfc_1,b,pop5,0.09
6.0,pop2,sfc_1,b,pop6,0.09
6.0,pop2,sfc_1,b,pop7,0.09
6.0,pop2,sfc_1,b,pop8,0.09
6.0,pop2,sfc_1,b,pop9,0.09
6.0,pop2,sfc_1,b,pop10,0.09
6.0,pop2,sfc_1,c,pop0,0.10000000000000023
6.0,pop2,sfc_1,c,pop1,0.09
6.0,pop2,sfc_1,c,pop2,0.09
6.0,pop2,sfc_1,c,pop3,0.09
6.0,pop2,sfc_1,c,pop4,0.09
6.0,pop2,sfc_1,c,pop5,0.09
6.0,pop2,sfc_1,c,pop6,0.09
6.0,pop2,sfc_1,c,pop7,0.09
6.0,pop2,sfc_1,c,pop8,0.09
6.0,pop2,sfc_1,c,pop9,0.09
6.0,pop2,sfc_1,c,pop10,0.09
6.0,pop3,sfc_1,a,pop0,0.10000000000000023
6.0,pop3,sfc_1,a,pop1,0.09
6.0,pop3,sfc_1,a,pop2,0.09
6.0,pop3,sfc_1,a,pop3,0.09
6.0,pop3,sfc_1,a,pop4,0.09
6.0,pop3,sfc_1,a,pop5,0.09
6.0,pop3,sfc_1,a,pop6,0.09
6.0,pop3,sfc_1,a,pop7,0.09
6.0,pop3,sfc_1,a,pop8,0.09
6.0,pop3,sfc_1,a,pop9,0.09
6.0,pop3,sfc_1,a,pop10,0.09
6.0,pop3,sfc_1,b,pop0,0.10000000000000023
6.0,pop3,sfc_1,b,pop1,0.09
6.0,pop3,sfc_1,b,pop2,0.09
6.0,pop3,sfc_1,b,pop3,0.09
6.0,pop3,sfc_1,b,pop4,0.09
6.0,pop3,sfc_1,b,pop5,0.09
6.0,pop3,sfc_1,b,pop6,0.09
6.0,pop3,sfc_1,b,pop7,0.09
6.0,pop3,sfc_1,b,pop8,0.09
6.0,pop3,sfc_1,b,pop9,0.09
6.0,pop3,sfc_1,b,pop10,0.09
6.0,pop3,sfc_1,c,pop0,0.10000000000000023
6.0,pop3,sfc_1,c,pop1,0.09
6.0,pop3,sfc_1,c,pop2,0.09
6.0,pop3,sfc_1,c,pop3,0.09
6.0,pop3,sfc_1,c,pop4,0.09
6.0,pop3,sfc_1,c,pop5,0.09
6.0,pop3,sfc_1,c,pop6,0.09
6.0,pop3,sfc_1,c,pop7,0.09
6.0,pop3,sfc_1,c,pop8,0.09
6.0,pop3,sfc_1,c,pop9,0.09
6.0,pop3,sfc_1,c,pop10,0.09
6.0,pop4,sfc_1,a,pop0,0.10000000000000023
6.0,pop4,sfc_1,a,pop1,0.09
6.0,pop4,sfc_1,a,pop2,0.09
6.0,pop4,sfc_1,a,pop3,0.09
6.0,pop4,sfc_1,a,pop4,0.09
6.0,pop4,sfc_1,a,pop5,0.09
6.0,pop4,sfc_1,a,pop6,0.09
6.0,pop4,sfc_1,a,pop7,0.09
6.0,pop4,sfc_1,a,pop8,0.09
6.0,pop4,sfc_1,a,pop9,0.09
6.0,pop4,sfc_1,a,pop10,0.09
6.0,pop4,sfc_1,b,pop0,0.10000000000000023
6.0,pop4,sfc_1,b,pop1,0.09
6.0,pop4,sfc_1,b,pop2,0.09
6.0,pop4,sfc_1,b,pop3,0.09
6.0,pop4,sfc_1,b,pop4,0.09
6.0,pop4,sfc_1,b,pop5,0.09
6.0,pop4,sfc_1,b,pop6,0.09
6.0,pop4,sfc_1,b,pop7,0.09
6.0,pop4,sfc_1,b,pop8,0.09
6.0,pop4,sfc_1,b,pop9,0.09
6.0,pop4,sfc_1,b,pop10,0.09
6.0,pop4,sfc_1,c,pop0,0.10000000000000023
6.0,pop4,sfc_1,c,pop1,0.09
6.0,pop4,sfc_1,c,pop2,0.09
6.0,pop4,sfc_1,c,pop3,0.09
6.0,pop4,sfc_1,c,pop4,0.09
6.0,pop4,sfc_1,c,pop5,0.09
6.0,pop4,sfc_1,c,pop6,0.09
6.0,pop4,sfc_1,c,pop7,0.09
6.0,pop4,sfc_1,c,pop8,0.09
6.0,pop4,sfc_1,c,pop9,0.09
6.0,pop4,sfc_1,c,pop10,0.09
6.0,pop5,sfc_1,a,pop0,0.10000000000000023
6.0,pop5,sfc_1,a,pop1,0.09
6.0,pop5,sfc_1,a,pop2,0.09
6.0,pop5,sfc_1,a,pop3,0.09
6.0,pop5,sfc_1,a,pop4,0.09
6.0,pop5,sfc_1,a,pop5,0.09
6.0,pop5,sfc_1,a,pop6,0.09
6.0,pop5,sfc_1,a,pop7,0.09
6.0,pop5,sfc_1,a,pop8,0.09
6.0,pop5,sfc_1,a,pop9,0.09
6.0,pop5,sfc_1,a,pop10,0.09
6.0,pop5,sfc_1,b,pop0,0.10000000000000023
6.0,pop5,sfc_1,b,pop1,0.09
6.0,pop5,sfc_1,b,pop2,0.09
6.0,pop5,sfc_1,b,pop3,0.09
6.0,pop5,sfc_1,b,pop4,0.09
6.0,pop5,sfc_1,b,pop5,0.09
6.0,pop5,sfc_1,b,pop6,0.09
6.0,pop5,sfc_1,b,pop7,0.09
6.0,pop5,sfc_1,b,pop8,0.09
6.0,pop5,sfc_1,b,pop9,0.09
6.0,pop5,sfc_1,b,pop10,0.09
6.0,pop5,sfc_1,c,pop0,0.10000000000000023
6.0,pop5,sfc_1,c,pop1,0.09
6.0,pop5,sfc_1,c,pop2,0.09
6.0,pop5,sfc_1,c,pop3,0.09
6.0,pop5,sfc_1,c,pop4,0.09
6.0,pop5,sfc_1,c,pop5,0.09
6.0,pop5,sfc_1,c,pop6,0.09
6.0,pop5,sfc_1,c,pop7,0.09
6.0,pop5,sfc_1,c,pop8,0.09
6.0,pop5,sfc_1,c,pop9,0.09
6.0,pop5,sfc_1,c,pop10,0.09
6.0,pop6,sfc_1,a,pop0,0.10000000000000023
6.0,pop6,sfc_1,a,pop1,0.09
6.0,pop6,sfc_1,a,pop2,0.09
6.0,pop6,sfc_1,a,pop3,0.09
6.0,pop6,sfc_1,a,pop4,0.09
6.0,pop6,sfc_1,a,pop5,0.09
6.0,pop6,sfc_1,a,pop6,0.09
6.0,pop6,sfc_1,a,pop7,0.09
6.0,pop6,sfc_1,a,pop8,0.09
6.0,pop6,sfc_1,a,pop9,0.09
6.0,pop6,sfc_1,a,pop10,0.09
6.0,pop6,sfc_1,b,pop0,0.10000000000000023
6.0,pop6,sfc_1,b,pop1,0.09
6.0,pop6,sfc_1,b,pop2,0.09
6.0,pop6,sfc_1,b,pop3,0.09
6.0,pop6,sfc_1,b,pop4,0.09
6.0,pop6,sfc_1,b,pop5,0.09
6.0,pop6,sfc_1,b,pop6,0.09
6.0,pop6,sfc_1,b,pop7,0.09
6.0,pop6,sfc_1,b,pop8,0.09
6.0,pop6,sfc_1,b,pop9,0.09
6.0,pop6,sfc_1,b,pop10,0.09
6.0,pop6,sfc_1,c,pop0,0.10000000000000023
6.0,pop6,sfc_1,c,pop1,0.09
6.0,pop6,sfc_1,c,pop2,0.09
6.0,pop6,sfc_1,c,pop3,0.09
6.0,pop6,sfc_1,c,pop4,0.09
6.0,pop6,sfc_1,c,pop5,0.09
6.0,pop6,sfc_1,c,pop6,0.09
6.0,pop6,sfc_1,c,pop7,0.09
6.0,pop6,sfc_1,c,pop8,0.09
6.0,pop6,sfc_1,c,pop9,0.09
6.0,pop6,sfc_1,c,pop10,0.09
6.0,pop7,sfc_1,a,pop0,0.10000000000000023
6.0,pop7,sfc_1,a,pop1,0.09
6.0,pop7,sfc_1,a,pop2,0.09
6.0,pop7,sfc_1,a,pop3,0.09
6.0,pop7,sfc_1,a,pop4,0.09
6.0,pop7,sfc_1,a,pop5,0.09
6.0,pop7,sfc_1,a,pop6,0.09
6.0,pop7,sfc_1,a,pop7,0.09
6.0,pop7,sfc_1,a,pop8,0.09
6.0,pop7,sfc_1,a,pop9,0.09
6.0,pop7,sfc_1,a,pop10,0.09
6.0,pop7,sfc_1,b,pop0,0.10000000000000023
