time,node,node_capacity,used_resources
60.0,pop8,1,0.0
60.0,pop9,1,0.0
60.0,pop10,1,0.0
66.0,pop0,1,1.0
66.0,pop1,1,1.0
66.0,pop2,1,0.0
66.0,pop3,1,0.0
66.0,pop4,1,0.0
66.0,pop5,1,0.0
66.0,pop6,1,0.0
66.0,pop7,1,0.0
66.0,pop8,1,0.0
66.0,pop9,1,0.0
66.0,pop10,1,1.0
72.0,pop0,1,1.0
72.0,pop1,1,0.0
72.0,pop2,1,0.0
72.0,pop3,1,0.0
72.0,pop4,1,0.0
72.0,pop5,1,0.0
72.0,pop6,1,0.0
72.0,pop7,1,0.0
72.0,pop8,1,0.0
72.0,pop9,1,0.0
72.0,pop10,1,1.0
78.0,pop0,1,0.0
78.0,pop1,1,1.0
78.0,pop2,1,0.0
78.0,pop3,1,0.0
78.0,pop4,1,0.0
78.0,pop5,1,0.0
78.0,pop6,1,0.0
78.0,pop7,1,0.0
78.0,pop8,1,0.0
78.0,pop9,1,0.0
78.0,pop10,1,0.0
84.0,pop0,1,1.0
84.0,pop1,1,0.0
84.0,pop2,1,0.0
84.0,pop3,1,0.0
84.0,pop4,1,0.0
84.0,pop5,1,0.0
84.0,pop6,1,0.0
84.0,pop7,1,0.0
84.0,pop8,1,0.0
84.0,pop9,1,0.0
84.0,pop10,1,1.0
90.0,pop0,1,0.0
90.0,pop1,1,1.0
90.0,pop2,1,0.0
90.0,pop3,1,0.0
90.0,pop4,1,0.0
90.0,pop5,1,0.0
90.0,pop6,1,0.0
90.0,pop7,1,0.0
90.0,pop8,1,0.0
90.0,pop9,1,0.0
90.0,pop10,1,0.0
96.0,pop0,1,1.0
96.0,pop1,1,1.0
96.0,pop2,1,0.0
96.0,pop3,1,0.0
96.0,pop4,1,0.0
96.0,pop5,1,0.0
96.0,pop6,1,0.0
96.0,pop7,1,0.0
96.0,pop8,1,0.0
96.0,pop9,1,0.0
96.0,pop10,1,1.0
102.0,pop0,1,1.0
102.0,pop1,1,0.0
102.0,pop2,1,0.0
102.0,pop3,1,0.0
102.0,pop4,1,0.0
102.0,pop5,1,0.0
102.0,pop6,1,0.0
102.0,pop7,1,0.0
102.0,pop8,1,0.0
102.0,pop9,1,0.0
102.0,pop10,1,1.0
108.0,pop0,1,0.0
108.0,pop1,1,1.0
108.0,pop2,1,0.0
108.0,pop3,1,0.0
108.0,pop4,1,0.0
108.0,pop5,1,0.0
108.0,pop6,1,0.0
108.0,pop7,1,0.0
108.0,pop8,1,0.0
108.0,pop9,1,0.0
108.0,pop10,1,0.0
114.0,pop0,1,1.0
114.0,pop1,1,0.0
114.0,pop2,1,0.0
114.0,pop3,1,0.0
114.0,pop4,1,0.0
114.0,pop5,1,0.0
114.0,pop6,1,0.0
114.0,pop7,1,0.0
114.0,pop8,1,0.0
114.0,pop9,1,0.0
114.0,pop10,1,1.0
120.0,pop0,1,0.0
120.0,pop1,1,1.0
120.0,pop2,1,0.0
120.0,pop3,1,0.0
120.0,pop4,1,0.0
120.0,pop5,1,0.0
120.0,pop6,1,0.0
120.0,pop7,1,0.0
120.0,pop8,1,0.0
120.0,pop9,1,0.0
120.0,pop10,1,0.0
126.0,pop0,1,1.0
126.0,pop1,1,1.0
126.0,pop2,1,0.0
126.0,pop3,1,0.0
126.0,pop4,1,0.0
126.0,pop5,1,0.0
126.0,pop6,1,0.0
126.0,pop7,1,0.0
126.0,pop8,1,0.0
126.0,pop9,1,0.0
126.0,pop10,1,1.0
132.0,pop0,1,1.0
132.0,pop1,1,0.0
132.0,pop2,1,0.0
132.0,pop3,1,0.0
132.0,pop4,1,0.0
132.0,pop5,1,0.0
132.0,pop6,1,0.0
132.0,pop7,1,0.0
132.0,pop8,1,0.0
132.0,pop9,1,0.0
132.0,pop10,1,1.0
138.0,pop0,1,0.0
138.0,pop1,1,1.0
138.0,pop2,1,0.0
138.0,pop3,1,0.0
138.0,pop4,1,0.0
138.0,pop5,1,0.0
138.0,pop6,1,0.0
138.0,pop7,1,0.0
138.0,pop8,1,0.0
138.0,pop9,1,0.0
138.0,pop10,1,0.0
144.0,pop0,1,1.0
144.0,pop1,1,0.0
144.0,pop2,1,0.0
144.0,pop3,1,0.0
144.0,pop4,1,0.0
144.0,pop5,1,0.0
144.0,pop6,1,0.0
144.0,pop7,1,0.0
144.0,pop8,1,0.0
144.0,pop9,1,0.0
144.0,pop10,1,1.0
150.0,pop0,1,0.0
150.0,pop1,1,1.0
150.0,pop2,1,0.0
150.0,pop3,1,0.0
150.0,pop4,1,0.0
150.0,pop5,1,0.0
150.0,pop6,1,0.0
150.0,pop7,1,0.0
150.0,pop8,1,0.0
150.0,pop9,1,0.0
150.0,pop10,1,0.0
156.0,pop0,1,1.0
156.0,pop1,1,1.0
156.0,pop2,1,0.0
156.0,pop3,1,0.0
156.0,pop4,1,0.0
156.0,pop5,1,0.0
156.0,pop6,1,0.0
156.0,pop7,1,0.0
156.0,pop8,1,0.0
156.0,pop9,1,0.0
156.0,pop10,1,1.0
162.0,pop0,1,1.0
162.0,pop1,1,0.0
162.0,pop2,1,0.0
162.0,pop3,1,0.0
162.0,pop4,1,0.0
162.0,pop5,1,0.0
162.0,pop6,1,0.0
162.0,pop7,1,0.0
162.0,pop8,1,0.0
162.0,pop9,1,0.0
162.0,pop10,1,1.0
168.0,pop0,1,0.0
168.0,pop1,1,1.0
168.0,pop2,1,0.0
168.0,pop3,1,0.0
168.0,pop4,1,0.0
168.0,pop5,1,0.0
168.0,pop6,1,0.0
168.0,pop7,1,0.0
168.0,pop8,1,0.0
168.0,pop9,1,0.0
168.0,pop10,1,0.0
174.0,pop0,1,1.0
174.0,pop1,1,0.0
174.0,pop2,1,0.0
174.0,pop3,1,0.0
174.0,pop4,1,0.0
174.0,pop5,1,0.0
174.0,pop6,1,0.0
174.0,pop7,1,0.0
174.0,pop8,1,0.0
174.0,pop9,1,0.0
174.0,pop10,1,1.0
180.0,pop0,1,0.0
180.0,pop1,1,1.0
180.0,pop2,1,0.0
180.0,pop3,1,0.0
180.0,pop4,1,0.0
180.0,pop5,1,0.0
180.0,pop6,1,0.0
180.0,pop7,1,0.0
180.0,pop8,1,0.0
180.0,pop9,1,0.0
180.0,pop10,1,0.0
186.0,pop0,1,1.0
186.0,pop1,1,1.0
186.0,pop2,1,0.0
186.0,pop3,1,0.0
186.0,pop4,1,0.0
186.0,pop5,1,0.0
186.0,pop6,1,0.0
186.0,pop7,1,0.0
186.0,pop8,1,0.0
186.0,pop9,1,0.0
186.0,pop10,1,1.0
192.0,pop0,1,1.0
192.0,pop1,1,0.0
192.0,pop2,1,0.0
192.0,pop3,1,0.0
192.0,pop4,1,0.0
192.0,pop5,1,0.0
192.0,pop6,1,0.0
192.0,pop7,1,0.0
192.0,pop8,1,0.0
192.0,pop9,1,0.0
192.0,pop10,1,1.0
198.0,pop0,1,0.0
198.0,pop1,1,1.0
198.0,pop2,1,0.0
198.0,pop3,1,0.0
198.0,pop4,1,0.0
198.0,pop5,1,0.0
198.0,pop6,1,0.0
198.0,pop7,1,0.0
198.0,pop8,1,0.0
198.0,pop9,1,0.0
198.0,pop10,1,0.0
204.0,pop0,1,1.0
204.0,pop1,1,0.0
204.0,pop2,1,0.0
204.0,pop3,1,0.0
204.0,pop4,1,0.0
204.0,pop5,1,0.0
204.0,pop6,1,0.0
204.0,pop7,1,0.0
204.0,pop8,1,0.0
204.0,pop9,1,0.0
204.0,pop10,1,1.0
210.0,pop0,1,0.0
210.0,pop1,1,1.0
210.0,pop2,1,0.0
210.0,pop3,1,0.0
210.0,pop4,1,0.0
210.0,pop5,1,0.0
210.0,pop6,1,0.0
210.0,pop7,1,0.0
210.0,pop8,1,0.0
210.0,pop9,1,0.0
210.0,pop10,1,0.0
216.0,pop0,1,1.0
216.0,pop1,1,1.0
216.0,pop2,1,0.0
216.0,pop3,1,0.0
216.0,pop4,1,0.0
216.0,pop5,1,0.0
216.0,pop6,1,0.0
216.0,pop7,1,0.0
216.0,pop8,1,0.0
216.0,pop9,1,0.0
216.0,pop10,1,1.0
222.0,pop0,1,1.0
222.0,pop1,1,0.0
222.0,pop2,1,0.0
222.0,pop3,1,0.0
222.0,pop4,1,0.0
222.0,pop5,1,0.0
222.0,pop6,1,0.0
222.0,pop7,1,0.0
222.0,pop8,1,0.0
222.0,pop9,1,0.0
222.0,pop10,1,1.0
228.0,pop0,1,0.0
228.0,pop1,1,1.0
228.0,pop2,1,0.0
228.0,pop3,1,0.0
228.0,pop4,1,0.0
228.0,pop5,1,0.0
228.0,pop6,1,0.0
228.0,pop7,1,0.0
228.0,pop8,1,0.0
228.0,pop9,1,0.0
228.0,pop10,1,0.0
234.0,pop0,1,1.0
234.0,pop1,1,0.0
234.0,pop2,1,0.0
234.0,pop3,1,0.0
234.0,pop4,1,0.0
234.0,pop5,1,0.0
234.0,pop6,1,0.0
234.0,pop7,1,0.0
234.0,pop8,1,0.0
234.0,pop9,1,0.0
234.0,pop10,1,1.0
240.0,pop0,1,0.0
240.0,pop1,1,1.0
240.0,pop2,1,0.0
240.0,pop3,1,0.0
240.0,pop4,1,0.0
240.0,pop5,1,0.0
240.0,pop6,1,0.0
240.0,pop7,1,0.0
240.0,pop8,1,0.0
240.0,pop9,1,0.0
240.0,pop10,1,0.0
246.0,pop0,1,1.0
246.0,pop1,1,1.0
246.0,pop2,1,0.0
246.0,pop3,1,0.0
246.0,pop4,1,0.0
246.0,pop5,1,0.0
246.0,pop6,1,0.0
246.0,pop7,1,0.0
246.0,pop8,1,0.0
246.0,pop9,1,0.0
246.0,pop10,1,1.0
252.0,pop0,1,1.0
252.0,pop1,1,0.0
252.0,pop2,1,0.0
252.0,pop3,1,0.0
252.0,pop4,1,0.0
252.0,pop5,1,0.0
252.0,pop6,1,0.0
252.0,pop7,1,0.0
252.0,pop8,1,0.0
252.0,pop9,1,0.0
252.0,pop10,1,1.0
258.0,pop0,1,0.0
258.0,pop1,1,1.0
258.0,pop2,1,0.0
258.0,pop3,1,0.0
258.0,pop4,1,0.0
258.0,pop5,1,0.0
258.0,pop6,1,0.0
258.0,pop7,1,0.0
258.0,pop8,1,0.0
258.0,pop9,1,0.0
258.0,pop10,1,0.0
264.0,pop0,1,1.0
264.0,pop1,1,0.0
264.0,pop2,1,0.0
264.0,pop3,1,0.0
264.0,pop4,1,0.0
264.0,pop5,1,0.0
264.0,pop6,1,0.0
264.0,pop7,1,0.0
264.0,pop8,1,0.0
264.0,pop9,1,0.0
264.0,pop10,1,1.0
270.0,pop0,1,0.0
270.0,pop1,1,1.0
270.0,pop2,1,0.0
270.0,pop3,1,0.0
270.0,pop4,1,0.0
270.0,pop5,1,0.0
270.0,pop6,1,0.0
270.0,pop7,1,0.0
270.0,pop8,1,0.0
270.0,pop9,1,0.0
270.0,pop10,1,0.0
276.0,pop0,1,1.0
276.0,pop1,1,1.0
276.0,pop2,1,0.0
276.0,pop3,1,0.0
276.0,pop4,1,0.0
276.0,pop5,1,0.0
276.0,pop6,1,0.0
276.0,pop7,1,0.0
276.0,pop8,1,0.0
276.0,pop9,1,0.0
276.0,pop10,1,1.0
282.0,pop0,1,1.0
282.0,pop1,1,0.0
282.0,pop2,1,0.0
282.0,pop3,1,0.0
282.0,pop4,1,0.0
282.0,pop5,1,0.0
282.0,pop6,1,0.0
282.0,pop7,1,0.0
282.0,pop8,1,0.0
282.0,pop9,1,0.0
282.0,pop10,1,1.0
288.0,pop0,1,0.0
288.0,pop1,1,1.0
288.0,pop2,1,0.0
288.0,pop3,1,0.0
288.0,pop4,1,0.0
288.0,pop5,1,0.0
288.0,pop6,1,0.0
288.0,pop7,1,0.0
288.0,pop8,1,0.0
288.0,pop9,1,0.0
288.0,pop10,1,0.0
294.0,pop0,1,1.0
294.0,pop1,1,0.0
294.0,pop2,1,0.0
294.0,pop3,1,0.0
294.0,pop4,1,0.0
294.0,pop5,1,0.0
294.0,pop6,1,0.0
294.0,pop7,1,0.0
294.0,pop8,1,0.0
294.0,pop9,1,0.0
294.0,pop10,1,1.0
300.0,pop0,1,0.0
300.0,pop1,1,1.0
300.0,pop2,1,0.0
300.0,pop3,1,0.0
300.0,pop4,1,0.0
300.0,pop5,1,0.0
300.0,pop6,1,0.0
300.0,pop7,1,0.0
300.0,pop8,1,0.0
300.0,pop9,1,0.0
300.0,pop10,1,0.0
306.0,pop0,1,1.0
306.0,pop1,1,1.0
306.0,pop2,1,0.0
306.0,pop3,1,0.0
306.0,pop4,1,0.0
306.0,pop5,1,0.0
306.0,pop6,1,0.0
306.0,pop7,1,0.0
306.0,pop8,1,0.0
306.0,pop9,1,0.0
306.0,pop10,1,1.0
312.0,pop0,1,1.0
312.0,pop1,1,0.0
312.0,pop2,1,0.0
312.0,pop3,1,0.0
312.0,pop4,1,0.0
312.0,pop5,1,0.0
312.0,pop6,1,0.0
312.0,pop7,1,0.0
312.0,pop8,1,0.0
312.0,pop9,1,0.0
312.0,pop10,1,1.0
318.0,pop0,1,0.0
318.0,pop1,1,1.0
318.0,pop2,1,0.0
318.0,pop3,1,0.0
318.0,pop4,1,0.0
318.0,pop5,1,0.0
318.0,pop6,1,0.0
318.0,pop7,1,0.0
318.0,pop8,1,0.0
318.0,pop9,1,0.0
318.0,pop10,1,0.0
324.0,pop0,1,1.0
324.0,pop1,1,0.0
324.0,pop2,1,0.0
324.0,pop3,1,0.0
324.0,pop4,1,0.0
324.0,pop5,1,0.0
324.0,pop6,1,0.0
324.0,pop7,1,0.0
324.0,pop8,1,0.0
324.0,pop9,1,0.0
324.0,pop10,1,1.0
330.0,pop0,1,0.0
330.0,pop1,1,1.0
330.0,pop2,1,0.0
330.0,pop3,1,0.0
330.0,pop4,1,0.0
330.0,pop5,1,0.0
330.0,pop6,1,0.0
330.0,pop7,1,0.0
330.0,pop8,1,0.0
330.0,pop9,1,0.0
330.0,pop10,1,0.0
336.0,pop0,1,1.0
336.0,pop1,1,1.0
336.0,pop2,1,0.0
336.0,pop3,1,0.0
336.0,pop4,1,0.0
336.0,pop5,1,0.0
336.0,pop6,1,0.0
336.0,pop7,1,0.0
336.0,pop8,1,0.0
336.0,pop9,1,0.0
336.0,pop10,1,1.0
342.0,pop0,1,1.0
342.0,pop1,1,0.0
342.0,pop2,1,0.0
342.0,pop3,1,0.0
342.0,pop4,1,0.0
342.0,pop5,1,0.0
342.0,pop6,1,0.0
342.0,pop7,1,0.0
342.0,pop8,1,0.0
342.0,pop9,1,0.0
342.0,pop10,1,1.0
348.0,pop0,1,0.0
348.0,pop1,1,1.0
348.0,pop2,1,0.0
348.0,pop3,1,0.0
348.0,pop4,1,0.0
348.0,pop5,1,0.0
348.0,pop6,1,0.0
348.0,pop7,1,0.0
348.0,pop8,1,0.0
348.0,pop9,1,0.0
348.0,pop10,1,0.0
354.0,pop0,1,1.0
354.0,pop1,1,0.0
354.0,pop2,1,0.0
354.0,pop3,1,0.0
354.0,pop4,1,0.0
354.0,pop5,1,0.0
354.0,pop6,1,0.0
354.0,pop7,1,0.0
354.0,pop8,1,0.0
354.0,pop9,1,0.0
354.0,pop10,1,1.0
360.0,pop0,1,0.0
360.0,pop1,1,1.0
360.0,pop2,1,0.0
360.0,pop3,1,0.0
360.0,pop4,1,0.0
360.0,pop5,1,0.0
360.0,pop6,1,0.0
360.0,pop7,1,0.0
360.0,pop8,1,0.0
360.0,pop9,1,0.0
360.0,pop10,1,0.0
366.0,pop0,1,1.0
366.0,pop1,1,1.0
366.0,pop2,1,0.0
366.0,pop3,1,0.0
366.0,pop4,1,0.0
366.0,pop5,1,0.0
366.0,pop6,1,0.0
366.0,pop7,1,0.0
366.0,pop8,1,0.0
366.0,pop9,1,0.0
366.0,pop10,1,1.0
372.0,pop0,1,1.0
372.0,pop1,1,0.0
372.0,pop2,1,0.0
372.0,pop3,1,0.0
372.0,pop4,1,0.0
372.0,pop5,1,0.0
372.0,pop6,1,0.0
372.0,pop7,1,0.0
372.0,pop8,1,0.0
372.0,pop9,1,0.0
372.0,pop10,1,1.0
378.0,pop0,1,0.0
378.0,pop1,1,1.0
378.0,pop2,1,0.0
378.0,pop3,1,0.0
378.0,pop4,1,0.0
378.0,pop5,1,0.0
378.0,pop6,1,0.0
378.0,pop7,1,0.0
378.0,pop8,1,0.0
378.0,pop9,1,0.0
378.0,pop10,1,0.0
384.0,pop0,1,1.0
384.0,pop1,1,0.0
384.0,pop2,1,0.0
384.0,pop3,1,0.0
384.0,pop4,1,0.0
384.0,pop5,1,0.0
384.0,pop6,1,0.0
384.0,pop7,1,0.0
384.0,pop8,1,0.0
384.0,pop9,1,0.0
384.0,pop10,1,1.0
390.0,pop0,1,0.0
390.0,pop1,1,1.0
390.0,pop2,1,0.0
390.0,pop3,1,0.0
390.0,pop4,1,0.0
390.0,pop5,1,0.0
390.0,pop6,1,0.0
390.0,pop7,1,0.0
390.0,pop8,1,0.0
390.0,pop9,1,0.0
390.0,pop10,1,0.0
396.0,pop0,1,1.0
396.0,pop1,1,1.0
396.0,pop2,1,0.0
396.0,pop3,1,0.0
396.0,pop4,1,0.0
396.0,pop5,1,0.0
396.0,pop6,1,0.0
396.0,pop7,1,0.0
396.0,pop8,1,0.0
396.0,pop9,1,0.0
396.0,pop10,1,1.0
402.0,pop0,1,1.0
402.0,pop1,1,0.0
402.0,pop2,1,0.0
402.0,pop3,1,0.0
402.0,pop4,1,0.0
402.0,pop5,1,0.0
402.0,pop6,1,0.0
402.0,pop7,1,0.0
402.0,pop8,1,0.0
402.0,pop9,1,0.0
402.0,pop10,1,1.0
408.0,pop0,1,0.0
408.0,pop1,1,1.0
408.0,pop2,1,0.0
408.0,pop3,1,0.0
408.0,pop4,1,0.0
408.0,pop5,1,0.0
408.0,pop6,1,0.0
408.0,pop7,1,0.0
408.0,pop8,1,0.0
408.0,pop9,1,0.0
408.0,pop10,1,0.0
414.0,pop0,1,1.0
414.0,pop1,1,0.0
414.0,pop2,1,0.0
414.0,pop3,1,0.0
414.0,pop4,1,0.0
414.0,pop5,1,0.0
414.0,pop6,1,0.0
414.0,pop7,1,0.0
414.0,pop8,1,0.0
414.0,pop9,1,0.0
414.0,pop10,1,1.0
420.0,pop0,1,0.0
420.0,pop1,1,1.0
420.0,pop2,1,0.0
420.0,pop3,1,0.0
420.0,pop4,1,0.0
420.0,pop5,1,0.0
420.0,pop6,1,0.0
420.0,pop7,1,0.0
420.0,pop8,1,0.0
420.0,pop9,1,0.0
420.0,pop10,1,0.0
426.0,pop0,1,1.0
426.0,pop1,1,1.0
426.0,pop2,1,0.0
426.0,pop3,1,0.0
426.0,pop4,1,0.0
426.0,pop5,1,0.0
426.0,pop6,1,0.0
426.0,pop7,1,0.0
426.0,pop8,1,0.0
426.0,pop9,1,0.0
426.0,pop10,1,1.0
432.0,pop0,1,1.0
432.0,pop1,1,0.0
432.0,pop2,1,0.0
432.0,pop3,1,0.0
432.0,pop4,1,0.0
432.0,pop5,1,0.0
432.0,pop6,1,0.0
432.0,pop7,1,0.0
432.0,pop8,1,0.0
432.0,pop9,1,0.0
432.0,pop10,1,1.0
438.0,pop0,1,0.0
438.0,pop1,1,1.0
438.0,pop2,1,0.0
438.0,pop3,1,0.0
438.0,pop4,1,0.0
438.0,pop5,1,0.0
438.0,pop6,1,0.0
438.0,pop7,1,0.0
438.0,pop8,1,0.0
438.0,pop9,1,0.0
438.0,pop10,1,0.0
444.0,pop0,1,1.0
444.0,pop1,1,0.0
444.0,pop2,1,0.0
444.0,pop3,1,0.0
444.0,pop4,1,0.0
444.0,pop5,1,0.0
444.0,pop6,1,0.0
444.0,pop7,1,0.0
444.0,pop8,1,0.0
444.0,pop9,1,0.0
444.0,pop10,1,1.0
450.0,pop0,1,0.0
450.0,pop1,1,1.0
450.0,pop2,1,0.0
450.0,pop3,1,0.0
450.0,pop4,1,0.0
450.0,pop5,1,0.0
450.0,pop6,1,0.0
450.0,pop7,1,0.0
450.0,pop8,1,0.0
450.0,pop9,1,0.0
450.0,pop10,1,0.0
456.0,pop0,1,1.0
456.0,pop1,1,1.0
456.0,pop2,1,0.0
456.0,pop3,1,0.0
456.0,pop4,1,0.0
456.0,pop5,1,0.0
456.0,pop6,1,0.0
456.0,pop7,1,0.0
456.0,pop8,1,0.0
456.0,pop9,1,0.0
456.0,pop10,1,1.0
462.0,pop0,1,1.0
462.0,pop1,1,0.0
462.0,pop2,1,0.0
462.0,pop3,1,0.0
462.0,pop4,1,0.0
462.0,pop5,1,0.0
462.0,pop6,1,0.0
462.0,pop7,1,0.0
462.0,pop8,1,0.0
462.0,pop9,1,0.0
462.0,pop10,1,1.0
468.0,pop0,1,0.0
468.0,pop1,1,1.0
468.0,pop2,1,0.0
468.0,pop3,1,0.0
468.0,pop4,1,0.0
468.0,pop5,1,0.0
468.0,pop6,1,0.0
468.0,pop7,1,0.0
468.0,pop8,1,0.0
468.0,pop9,1,0.0
468.0,pop10,1,0.0
474.0,pop0,1,1.0
474.0,pop1,1,0.0
474.0,pop2,1,0.0
474.0,pop3,1,0.0
474.0,pop4,1,0.0
474.0,pop5,1,0.0
474.0,pop6,1,0.0
474.0,pop7,1,0.0
474.0,pop8,1,0.0
474.0,pop9,1,0.0
474.0,pop10,1,1.0
480.0,pop0,1,0.0
480.0,pop1,1,1.0
480.0,pop2,1,0.0
480.0,pop3,1,0.0
480.0,pop4,1,0.0
480.0,pop5,1,0.0
480.0,pop6,1,0.0
480.0,pop7,1,0.0
480.0,pop8,1,0.0
480.0,pop9,1,0.0
480.0,pop10,1,0.0
486.0,pop0,1,1.0
486.0,pop1,1,1.0
486.0,pop2,1,0.0
486.0,pop3,1,0.0
486.0,pop4,1,0.0
486.0,pop5,1,0.0
486.0,pop6,1,0.0
486.0,pop7,1,0.0
486.0,pop8,1,0.0
486.0,pop9,1,0.0
486.0,pop10,1,1.0
492.0,pop0,1,1.0
492.0,pop1,1,0.0
492.0,pop2,1,0.0
492.0,pop3,1,0.0
492.0,pop4,1,0.0
492.0,pop5,1,0.0
492.0,pop6,1,0.0
492.0,pop7,1,0.0
492.0,pop8,1,0.0
492.0,pop9,1,0.0
492.0,pop10,1,1.0
498.0,pop0,1,0.0
498.0,pop1,1,1.0
498.0,pop2,1,0.0
498.0,pop3,1,0.0
498.0,pop4,1,0.0
498.0,pop5,1,0.0
498.0,pop6,1,0.0
498.0,pop7,1,0.0
498.0,pop8,1,0.0
498.0,pop9,1,0.0
498.0,pop10,1,0.0
504.0,pop0,1,1.0
504.0,pop1,1,0.0
504.0,pop2,1,0.0
504.0,pop3,1,0.0
504.0,pop4,1,0.0
504.0,pop5,1,0.0
504.0,pop6,1,0.0
504.0,pop7,1,0.0
504.0,pop8,1,0.0
504.0,pop9,1,0.0
504.0,pop10,1,1.0
510.0,pop0,1,0.0
510.0,pop1,1,1.0
510.0,pop2,1,0.0
510.0,pop3,1,0.0
510.0,pop4,1,0.0
510.0,pop5,1,0.0
510.0,pop6,1,0.0
510.0,pop7,1,0.0
510.0,pop8,1,0.0
510.0,pop9,1,0.0
510.0,pop10,1,0.0
516.0,pop0,1,1.0
516.0,pop1,1,1.0
516.0,pop2,1,0.0
516.0,pop3,1,0.0
516.0,pop4,1,0.0
516.0,pop5,1,0.0
516.0,pop6,1,0.0
516.0,pop7,1,0.0
516.0,pop8,1,0.0
516.0,pop9,1,0.0
516.0,pop10,1,1.0
522.0,pop0,1,1.0
522.0,pop1,1,0.0
522.0,pop2,1,0.0
522.0,pop3,1,0.0
522.0,pop4,1,0.0
522.0,pop5,1,0.0
522.0,pop6,1,0.0
522.0,pop7,1,0.0
522.0,pop8,1,0.0
522.0,pop9,1,0.0
522.0,pop10,1,1.0
528.0,pop0,1,0.0
528.0,pop1,1,1.0
528.0,pop2,1,0.0
528.0,pop3,1,0.0
528.0,pop4,1,0.0
528.0,pop5,1,0.0
528.0,pop6,1,0.0
528.0,pop7,1,0.0
528.0,pop8,1,0.0
528.0,pop9,1,0.0
528.0,pop10,1,0.0
534.0,pop0,1,1.0
534.0,pop1,1,0.0
534.0,pop2,1,0.0
534.0,pop3,1,0.0
534.0,pop4,1,0.0
534.0,pop5,1,0.0
534.0,pop6,1,0.0
534.0,pop7,1,0.0
534.0,pop8,1,0.0
534.0,pop9,1,0.0
534.0,pop10,1,1.0
540.0,pop0,1,0.0
540.0,pop1,1,1.0
540.0,pop2,1,0.0
540.0,pop3,1,0.0
540.0,pop4,1,0.0
540.0,pop5,1,0.0
540.0,pop6,1,0.0
540.0,pop7,1,0.0
540.0,pop8,1,0.0
540.0,pop9,1,0.0
540.0,pop10,1,0.0
546.0,pop0,1,1.0
546.0,pop1,1,1.0
546.0,pop2,1,0.0
546.0,pop3,1,0.0
546.0,pop4,1,0.0
546.0,pop5,1,0.0
546.0,pop6,1,0.0
